"","Year","Vessel.Type"
"4643",2010,"CONTAINER SHIP"
"4644",2010,"CONTAINER SHIP"
"4645",2010,"Other"
"4646",2010,"Other"
"4647",2010,"TANKER"
"4648",2010,"CONTAINER SHIP"
"4649",2010,"TANKER"
"4650",2010,"MERCHANT"
"4651",2010,"TANKER"
"4652",2010,"BULK CARRIER"
"4653",2010,"TANKER"
"4654",2010,"TANKER"
"4655",2010,"CARGO"
"4656",2010,"BULK CARRIER"
"4657",2010,"TANKER"
"4658",2010,"BULK CARRIER"
"4659",2010,"TANKER"
"4660",2010,"BULK CARRIER"
"4661",2010,"CARGO"
"4662",2010,"TANKER"
"4663",2010,"Other"
"4664",2010,"BULK CARRIER"
"4665",2010,"MERCHANT"
"4666",2010,"Other"
"4667",2010,"BULK CARRIER"
"4668",2010,"CONTAINER SHIP"
"4669",2010,"CARGO"
"4670",2010,"MERCHANT"
"4671",2010,"Other"
"4672",2010,"TANKER"
"4673",2010,"CONTAINER SHIP"
"4674",2010,"CONTAINER SHIP"
"4675",2010,"TANKER"
"4676",2010,"BULK CARRIER"
"4677",2010,"CONTAINER SHIP"
"4678",2010,"TANKER"
"4679",2010,"CARGO"
"4680",2010,"TANKER"
"4681",2010,"CARGO"
"4682",2010,"BULK CARRIER"
"4683",2010,"BULK CARRIER"
"4684",2010,"CONTAINER SHIP"
"4685",2010,"Other"
"4686",2010,"TANKER"
"4687",2010,"Other"
"4688",2010,"TANKER"
"4689",2010,"TANKER"
"4690",2010,"BULK CARRIER"
"4691",2010,"TANKER"
"4692",2010,"FISHING"
"4693",2010,"TANKER"
"4694",2010,"TANKER"
"4695",2010,"CARGO"
"4696",2010,"CONTAINER SHIP"
"4697",2009,"TANKER"
"4698",2009,"TANKER"
"4699",2009,"CONTAINER SHIP"
"4700",2009,"TANKER"
"4701",2009,"TANKER"
"4702",2009,"TANKER"
"4703",2009,"BULK CARRIER"
"4704",2009,"BULK CARRIER"
"4705",2009,"FISHING"
"4706",2009,"TANKER"
"4707",2009,"MERCHANT"
"4708",2009,"TANKER"
"4709",2009,"TANKER"
"4710",2009,"TANKER"
"4711",2009,"TANKER"
"4712",2009,"CONTAINER SHIP"
"4713",2009,"BULK CARRIER"
"4714",2009,"TANKER"
"4715",2009,"CONTAINER SHIP"
"4716",2009,"TANKER"
"4717",2009,"Other"
"4718",2009,"Other"
"4719",2009,"CARGO"
"4720",2009,"TANKER"
"4721",2009,"CARGO"
"4722",2009,"CARGO"
"4723",2009,"Other"
"4724",2009,"BULK CARRIER"
"4725",2009,"TANKER"
"4726",2009,"TANKER"
"4727",2009,"TANKER"
"4728",2009,"BULK CARRIER"
"4729",2009,"CONTAINER SHIP"
"4730",2009,"TANKER"
"4731",2009,"TANKER"
"4732",2009,"Other"
"4733",2009,"Other"
"4734",2009,"YACHT"
"4735",2009,"Other"
"4736",2009,"BULK CARRIER"
"4737",2009,"BULK CARRIER"
"4738",2009,"TANKER"
"4739",2009,"TANKER"
"4740",2008,"MOTOR"
"4741",2008,"Other"
"4742",2008,"TANKER"
"4743",2008,"TANKER"
"4744",2008,"TANKER"
"4745",2008,"TANKER"
"4746",2008,"Other"
"4747",2008,"Other"
"4748",2008,"TANKER"
"4749",2008,"CARGO"
"4750",2008,"TANKER"
"4751",2008,"CARGO"
"4752",2008,"TANKER"
"4753",2008,"CONTAINER SHIP"
"4754",2008,"BULK CARRIER"
"4755",2008,"Other"
"4756",2008,"BULK CARRIER"
"4757",2008,"Other"
"4758",2008,"TANKER"
"4759",2008,"TANKER"
"4760",2008,"BULK CARRIER"
"4761",2008,"CARGO"
"4762",2008,"TANKER"
"4763",2008,"TANKER"
"4764",2008,"CONTAINER SHIP"
"4765",2008,"Other"
"4766",2008,"TANKER"
"4767",2008,"FISHING"
"4768",2008,"Other"
"4769",2008,"CARGO"
"4770",2008,"TANKER"
"4771",2008,"TANKER"
"4772",2008,"CARGO"
"4773",2008,"TANKER"
"4774",2008,"BULK CARRIER"
"4775",2008,"Other"
"4776",2008,"BULK CARRIER"
"4777",2008,"Other"
"4778",2008,"BULK CARRIER"
"4779",2008,"Other"
"4780",2008,"TANKER"
"4781",2007,"TANKER"
"4782",2007,"CONTAINER SHIP"
"4783",2007,"TANKER"
"4784",2007,"TANKER"
"4785",2007,"TANKER"
"4786",2007,"TANKER"
"4787",2007,"CARGO"
"4788",2007,"Other"
"4789",2007,"CONTAINER SHIP"
"4790",2007,"CONTAINER SHIP"
"4791",2007,"MERCHANT"
"4792",2007,"YACHT"
"4793",2007,"MERCHANT"
"4794",2007,"TANKER"
"4795",2007,"MERCHANT"
"4796",2007,"MERCHANT"
"4797",2007,"MERCHANT"
"4798",2007,"MERCHANT"
"4799",2007,"Other"
"4800",2007,"MERCHANT"
"4801",2007,"FISHING"
"4802",2007,"MERCHANT"
"4803",2007,"MERCHANT"
"4804",2007,"MERCHANT"
"4805",2007,"MERCHANT"
"4806",2007,"MERCHANT"
"4807",2007,"MERCHANT"
"4808",2007,"MERCHANT"
"4809",2007,"MERCHANT"
"4810",2007,"MERCHANT"
"4811",2007,"MERCHANT"
"4812",2007,"SS/USS"
"4813",2007,"MERCHANT"
"4814",2007,"MERCHANT"
"4815",2007,"MERCHANT"
"4816",2007,"MERCHANT"
"4817",2007,"MERCHANT"
"4818",2007,"MERCHANT"
"4819",2007,"MERCHANT"
"4820",2007,"MERCHANT"
"4821",2007,"MERCHANT"
"4822",2007,"MERCHANT"
"4823",2007,"MERCHANT"
"4824",2007,"MERCHANT"
"4825",2007,"MERCHANT"
"4826",2007,"MERCHANT"
"4827",2007,"MERCHANT"
"4828",2007,"MERCHANT"
"4829",2007,"MERCHANT"
"4830",2007,"MERCHANT"
"4831",2007,"MERCHANT"
"4832",2007,"MERCHANT"
"4833",2007,"MERCHANT"
"4834",2007,"MERCHANT"
"4835",2007,"MERCHANT"
"4836",2007,"MERCHANT"
"4837",2007,"MERCHANT"
"4838",2006,"MERCHANT"
"4839",2006,"MERCHANT"
"4840",2006,"MERCHANT"
"4841",2006,"MERCHANT"
"4842",2006,"MERCHANT"
"4843",2006,"MERCHANT"
"4844",2006,"MERCHANT"
"4845",2006,"MERCHANT"
"4846",2006,"MERCHANT"
"4847",2006,"MERCHANT"
"4848",2006,"MERCHANT"
"4849",2006,"MERCHANT"
"4850",2006,"MERCHANT"
"4851",2006,"MERCHANT"
"4852",2006,"MERCHANT"
"4853",2006,"MERCHANT"
"4854",2006,"MERCHANT"
"4855",2006,"FISHING"
"4856",2006,"MERCHANT"
"4857",2006,"Other"
"4858",2006,"Other"
"4859",2006,"MERCHANT"
"4860",2006,"MERCHANT"
"4861",2006,"Other"
"4862",2006,"MERCHANT"
"4863",2006,"MERCHANT"
"4864",2006,"MERCHANT"
"4865",2006,"MERCHANT"
"4866",2006,"MERCHANT"
"4867",2006,"MERCHANT"
"4868",2006,"MERCHANT"
"4869",2006,"MERCHANT"
"4870",2006,"MERCHANT"
"4871",2006,"MERCHANT"
"4872",2006,"MERCHANT"
"4873",2006,"MERCHANT"
"4874",2006,"MERCHANT"
"4875",2006,"MERCHANT"
"4876",2006,"MERCHANT"
"4877",2006,"Other"
"4878",2006,"FISHING"
"4879",2006,"FISHING"
"4880",2006,"MERCHANT"
"4881",2006,"MERCHANT"
"4882",2006,"MERCHANT"
"4883",2006,"MERCHANT"
"4884",2006,"MERCHANT"
"4885",2006,"YACHT"
"4886",2006,"YACHT"
"4887",2006,"YACHT"
"4888",2006,"MERCHANT"
"4889",2006,"MERCHANT"
"4890",2006,"MERCHANT"
"4891",2006,"MERCHANT"
"4892",2006,"MERCHANT"
"4893",2006,"YACHT"
"4894",2006,"MERCHANT"
"4895",2006,"MERCHANT"
"4896",2006,"MERCHANT"
"4897",2005,"MERCHANT"
"4898",2005,"MERCHANT"
"4899",2005,"Other"
"4900",2005,"MERCHANT"
"4901",2005,"MERCHANT"
"4902",2005,"MERCHANT"
"4903",2005,"MERCHANT"
"4904",2005,"MERCHANT"
"4905",2005,"MERCHANT"
"4906",2005,"MERCHANT"
"4907",2005,"MERCHANT"
"4908",2005,"MERCHANT"
"4909",2005,"Other"
"4910",2005,"Other"
"4911",2005,"YACHT"
"4912",2005,"MERCHANT"
"4913",2005,"MERCHANT"
"4914",2005,"FISHING"
"4915",2005,"MERCHANT"
"4916",2005,"MERCHANT"
"4917",2005,"MERCHANT"
"4918",2005,"Other"
"4919",2005,"MERCHANT"
"4920",2005,"Other"
"4921",2005,"MERCHANT"
"4922",2005,"MERCHANT"
"4923",2005,"MERCHANT"
"4924",2005,"MERCHANT"
"4925",2005,"MERCHANT"
"4926",2005,"MERCHANT"
"4927",2005,"MERCHANT"
"4928",2005,"MERCHANT"
"4929",2005,"MERCHANT"
"4930",2005,"MERCHANT"
"4931",2005,"MERCHANT"
"4932",2005,"MERCHANT"
"4933",2005,"MERCHANT"
"4934",2005,"MERCHANT"
"4935",2005,"YACHT"
"4936",2005,"MERCHANT"
"4937",2005,"MERCHANT"
"4938",2005,"MERCHANT"
"4939",2005,"FISHING"
"4940",2005,"MERCHANT"
"4941",2005,"MERCHANT"
"4942",2005,"MERCHANT"
"4943",2005,"MERCHANT"
"4944",2005,"MERCHANT"
"4945",2005,"MERCHANT"
"4946",2005,"MERCHANT"
"4947",2005,"MERCHANT"
"4948",2005,"MERCHANT"
"4949",2005,"MERCHANT"
"4950",2005,"MERCHANT"
"4951",2005,"MERCHANT"
"4952",2005,"MERCHANT"
"4953",2005,"MERCHANT"
"4954",2005,"MERCHANT"
"4955",2005,"MERCHANT"
"4956",2005,"MERCHANT"
"4957",2005,"MERCHANT"
"4958",2005,"MERCHANT"
"4959",2005,"MERCHANT"
"4960",2005,"MERCHANT"
"4961",2005,"FISHING"
"4962",2005,"Other"
"4963",2005,"Other"
"4964",2005,"MERCHANT"
"4965",2005,"MERCHANT"
"4966",2005,"MERCHANT"
"4967",2005,"Other"
"4968",2005,"Other"
"4969",2005,"MERCHANT"
"4970",2005,"MERCHANT"
"4971",2005,"MERCHANT"
"4972",2005,"MERCHANT"
"4973",2005,"MERCHANT"
"4974",2005,"MERCHANT"
"4975",2005,"MERCHANT"
"4976",2005,"MERCHANT"
"4977",2004,"MERCHANT"
"4978",2004,"MERCHANT"
"4979",2004,"Other"
"4980",2004,"Other"
"4981",2004,"MERCHANT"
"4982",2004,"MERCHANT"
"4983",2004,"MERCHANT"
"4984",2004,"Other"
"4985",2004,"MERCHANT"
"4986",2004,"MERCHANT"
"4987",2004,"MERCHANT"
"4988",2004,"MERCHANT"
"4989",2004,"MERCHANT"
"4990",2004,"MERCHANT"
"4991",2004,"MERCHANT"
"4992",2004,"MERCHANT"
"4993",2004,"Other"
"4994",2004,"MERCHANT"
"4995",2004,"MERCHANT"
"4996",2004,"MERCHANT"
"4997",2004,"MERCHANT"
"4998",2004,"MERCHANT"
"4999",2004,"MERCHANT"
"5000",2004,"MERCHANT"
"5001",2004,"Other"
"5002",2004,"Other"
"5003",2004,"Other"
"5004",2004,"Other"
"5005",2004,"MERCHANT"
"5006",2004,"MERCHANT"
"5007",2004,"MERCHANT"
"5008",2004,"MERCHANT"
"5009",2004,"MERCHANT"
"5010",2004,"MERCHANT"
"5011",2004,"MERCHANT"
"5012",2004,"Other"
"5013",2004,"MERCHANT"
"5014",2004,"MERCHANT"
"5015",2004,"MERCHANT"
"5016",2004,"MERCHANT"
"5017",2004,"MERCHANT"
"5018",2004,"MERCHANT"
"5019",2004,"MERCHANT"
"5020",2004,"TANKER"
"5021",2004,"MERCHANT"
"5022",2004,"MERCHANT"
"5023",2004,"MERCHANT"
"5024",2004,"MERCHANT"
"5025",2004,"Other"
"5026",2004,"MERCHANT"
"5027",2004,"MERCHANT"
"5028",2004,"FISHING"
"5029",2004,"MERCHANT"
"5030",2004,"FISHING"
"5031",2004,"Other"
"5032",2004,"MERCHANT"
"5033",2004,"MERCHANT"
"5034",2004,"MERCHANT"
"5035",2004,"MERCHANT"
"5036",2004,"MERCHANT"
"5037",2004,"MERCHANT"
"5038",2004,"MERCHANT"
"5039",2004,"MERCHANT"
"5040",2004,"MERCHANT"
"5041",2004,"MERCHANT"
"5042",2004,"MERCHANT"
"5043",2004,"MERCHANT"
"5044",2004,"MERCHANT"
"5045",2004,"MERCHANT"
"5046",2004,"FISHING"
"5047",2004,"MERCHANT"
"5048",2004,"Other"
"5049",2004,"MERCHANT"
"5050",2004,"MERCHANT"
"5051",2004,"MERCHANT"
"5052",2004,"MERCHANT"
"5053",2004,"Other"
"5054",2004,"MERCHANT"
"5055",2004,"MERCHANT"
"5056",2004,"MERCHANT"
"5057",2004,"MERCHANT"
"5058",2004,"MERCHANT"
"5059",2004,"MERCHANT"
"5060",2004,"MERCHANT"
"5061",2004,"MERCHANT"
"5062",2004,"MERCHANT"
"5063",2004,"MERCHANT"
"5064",2004,"MERCHANT"
"5065",2004,"FISHING"
"5066",2004,"MERCHANT"
"5067",2004,"MERCHANT"
"5068",2004,"Other"
"5069",2004,"MERCHANT"
"5070",2004,"MERCHANT"
"5071",2004,"MERCHANT"
"5072",2004,"MERCHANT"
"5073",2004,"MERCHANT"
"5074",2004,"MERCHANT"
"5075",2004,"Other"
"5076",2004,"MERCHANT"
"5077",2004,"MERCHANT"
"5078",2004,"MERCHANT"
"5079",2004,"MERCHANT"
"5080",2004,"MERCHANT"
"5081",2004,"MERCHANT"
"5082",2004,"MERCHANT"
"5083",2004,"Other"
"5084",2004,"Other"
"5085",2004,"MERCHANT"
"5086",2004,"MERCHANT"
"5087",2004,"FISHING"
"5088",2004,"MERCHANT"
"5089",2004,"MERCHANT"
"5090",2004,"MERCHANT"
"5091",2004,"MERCHANT"
"5092",2004,"MERCHANT"
"5093",2004,"MERCHANT"
"5094",2003,"MERCHANT"
"5095",2003,"MERCHANT"
"5096",2003,"MERCHANT"
"5097",2003,"MERCHANT"
"5098",2003,"MERCHANT"
"5099",2003,"MERCHANT"
"5100",2003,"Other"
"5101",2003,"MERCHANT"
"5102",2003,"MERCHANT"
"5103",2003,"MERCHANT"
"5104",2003,"MERCHANT"
"5105",2003,"MERCHANT"
"5106",2003,"MERCHANT"
"5107",2003,"MERCHANT"
"5108",2003,"MERCHANT"
"5109",2003,"MERCHANT"
"5110",2003,"MERCHANT"
"5111",2003,"MERCHANT"
"5112",2003,"Other"
"5113",2003,"MERCHANT"
"5114",2003,"MERCHANT"
"5115",2003,"BARGE"
"5116",2003,"FISHING"
"5117",2003,"MERCHANT"
"5118",2003,"MERCHANT"
"5119",2003,"MERCHANT"
"5120",2003,"MERCHANT"
"5121",2003,"MERCHANT"
"5122",2003,"MERCHANT"
"5123",2003,"MERCHANT"
"5124",2003,"MERCHANT"
"5125",2003,"MERCHANT"
"5126",2003,"MERCHANT"
"5127",2003,"MERCHANT"
"5128",2003,"MERCHANT"
"5129",2003,"MERCHANT"
"5130",2003,"MERCHANT"
"5131",2003,"MERCHANT"
"5132",2003,"MERCHANT"
"5133",2003,"MERCHANT"
"5134",2003,"MERCHANT"
"5135",2003,"MERCHANT"
"5136",2003,"MERCHANT"
"5137",2003,"FISHING"
"5138",2003,"MERCHANT"
"5139",2003,"MERCHANT"
"5140",2003,"MERCHANT"
"5141",2003,"MERCHANT"
"5142",2003,"MERCHANT"
"5143",2003,"MERCHANT"
"5144",2003,"MERCHANT"
"5145",2003,"MERCHANT"
"5146",2003,"MERCHANT"
"5147",2003,"Other"
"5148",2003,"MERCHANT"
"5149",2003,"MERCHANT"
"5150",2003,"MERCHANT"
"5151",2003,"MERCHANT"
"5152",2003,"MERCHANT"
"5153",2003,"MERCHANT"
"5154",2003,"MERCHANT"
"5155",2003,"MERCHANT"
"5156",2003,"MERCHANT"
"5157",2003,"MERCHANT"
"5158",2003,"MERCHANT"
"5159",2003,"MERCHANT"
"5160",2003,"MERCHANT"
"5161",2003,"MERCHANT"
"5162",2003,"MERCHANT"
"5163",2003,"MERCHANT"
"5164",2003,"MERCHANT"
"5165",2003,"MERCHANT"
"5166",2003,"MERCHANT"
"5167",2003,"MERCHANT"
"5168",2003,"MERCHANT"
"5169",2003,"MERCHANT"
"5170",2003,"MERCHANT"
"5171",2003,"MERCHANT"
"5172",2003,"MERCHANT"
"5173",2003,"MERCHANT"
"5174",2003,"MERCHANT"
"5175",2003,"MERCHANT"
"5176",2003,"MERCHANT"
"5177",2003,"MERCHANT"
"5178",2003,"MERCHANT"
"5179",2003,"MERCHANT"
"5180",2003,"MERCHANT"
"5181",2003,"MERCHANT"
"5182",2003,"MERCHANT"
"5183",2003,"MERCHANT"
"5184",2003,"FISHING"
"5185",2003,"MERCHANT"
"5186",2003,"MERCHANT"
"5187",2003,"MERCHANT"
"5188",2003,"MERCHANT"
"5189",2003,"MERCHANT"
"5190",2003,"MERCHANT"
"5191",2003,"MERCHANT"
"5192",2003,"MERCHANT"
"5193",2003,"MERCHANT"
"5194",2003,"MERCHANT"
"5195",2003,"MERCHANT"
"5196",2003,"MERCHANT"
"5197",2003,"MERCHANT"
"5198",2003,"MERCHANT"
"5199",2003,"MERCHANT"
"5200",2003,"MERCHANT"
"5201",2003,"MERCHANT"
"5202",2003,"MERCHANT"
"5203",2003,"MERCHANT"
"5204",2003,"MERCHANT"
"5205",2003,"MERCHANT"
"5206",2003,"MERCHANT"
"5207",2003,"MERCHANT"
"5208",2003,"Other"
"5209",2003,"MERCHANT"
"5210",2003,"MERCHANT"
"5211",2002,"Other"
"5212",2002,"MERCHANT"
"5213",2002,"MERCHANT"
"5214",2002,"MERCHANT"
"5215",2002,"MERCHANT"
"5216",2002,"MERCHANT"
"5217",2002,"MERCHANT"
"5218",2002,"MERCHANT"
"5219",2002,"Other"
"5220",2002,"YACHT"
"5221",2002,"FISHING"
"5222",2002,"FISHING"
"5223",2002,"FISHING"
"5224",2002,"MERCHANT"
"5225",2002,"MERCHANT"
"5226",2002,"MERCHANT"
"5227",2002,"MERCHANT"
"5228",2002,"MERCHANT"
"5229",2002,"MERCHANT"
"5230",2002,"MERCHANT"
"5231",2002,"FISHING"
"5232",2002,"MERCHANT"
"5233",2002,"MERCHANT"
"5234",2002,"MERCHANT"
"5235",2002,"MERCHANT"
"5236",2002,"Other"
"5237",2002,"MERCHANT"
"5238",2002,"MERCHANT"
"5239",2002,"MERCHANT"
"5240",2002,"Other"
"5241",2002,"MERCHANT"
"5242",2002,"MERCHANT"
"5243",2002,"MERCHANT"
"5244",2002,"Other"
"5245",2002,"MERCHANT"
"5246",2002,"MERCHANT"
"5247",2002,"MERCHANT"
"5248",2002,"MERCHANT"
"5249",2002,"MERCHANT"
"5250",2002,"MERCHANT"
"5251",2002,"MERCHANT"
"5252",2002,"MERCHANT"
"5253",2002,"MERCHANT"
"5254",2002,"MERCHANT"
"5255",2002,"MERCHANT"
"5256",2002,"MERCHANT"
"5257",2002,"Other"
"5258",2002,"MERCHANT"
"5259",2002,"MERCHANT"
"5260",2002,"MERCHANT"
"5261",2002,"MERCHANT"
"5262",2002,"MERCHANT"
"5263",2002,"MERCHANT"
"5264",2002,"MERCHANT"
"5265",2002,"MERCHANT"
"5266",2002,"MERCHANT"
"5267",2002,"MERCHANT"
"5268",2002,"MERCHANT"
"5269",2002,"FISHING"
"5270",2002,"MERCHANT"
"5271",2002,"FISHING"
"5272",2002,"MERCHANT"
"5273",2002,"MERCHANT"
"5274",2002,"MERCHANT"
"5275",2002,"MERCHANT"
"5276",2002,"FISHING"
"5277",2002,"MERCHANT"
"5278",2002,"MERCHANT"
"5279",2002,"MERCHANT"
"5280",2002,"MERCHANT"
"5281",2002,"MERCHANT"
"5282",2002,"Other"
"5283",2002,"MERCHANT"
"5284",2002,"SS/USS"
"5285",2002,"MERCHANT"
"5286",2002,"MERCHANT"
"5287",2002,"MERCHANT"
"5288",2002,"MERCHANT"
"5289",2002,"FISHING"
"5290",2002,"MERCHANT"
"5291",2002,"MERCHANT"
"5292",2002,"MERCHANT"
"5293",2002,"MERCHANT"
"5294",2002,"MERCHANT"
"5295",2001,"MERCHANT"
"5296",2001,"MERCHANT"
"5297",2001,"MERCHANT"
"5298",2001,"MERCHANT"
"5299",2001,"MERCHANT"
"5300",2001,"MERCHANT"
"5301",2001,"MERCHANT"
"5302",2001,"MERCHANT"
"5303",2001,"MERCHANT"
"5304",2001,"MERCHANT"
"5305",2001,"MERCHANT"
"5306",2001,"MERCHANT"
"5307",2001,"MERCHANT"
"5308",2001,"MERCHANT"
"5309",2001,"MERCHANT"
"5310",2001,"MERCHANT"
"5311",2001,"MERCHANT"
"5312",2001,"MERCHANT"
"5313",2001,"MERCHANT"
"5314",2001,"MERCHANT"
"5315",2001,"Other"
"5316",2001,"Other"
"5317",2001,"MERCHANT"
"5318",2001,"Other"
"5319",2001,"MERCHANT"
"5320",2001,"MERCHANT"
"5321",2001,"Other"
"5322",2001,"MERCHANT"
"5323",2001,"MERCHANT"
"5324",2001,"MERCHANT"
"5325",2001,"MERCHANT"
"5326",2001,"MERCHANT"
"5327",2001,"MERCHANT"
"5328",2001,"MERCHANT"
"5329",2001,"MERCHANT"
"5330",2001,"MERCHANT"
"5331",2001,"Other"
"5332",2001,"MERCHANT"
"5333",2001,"MERCHANT"
"5334",2001,"MERCHANT"
"5335",2001,"Other"
"5336",2001,"MERCHANT"
"5337",2001,"MERCHANT"
"5338",2001,"MERCHANT"
"5339",2001,"MERCHANT"
"5340",2001,"MERCHANT"
"5341",2001,"MERCHANT"
"5342",2001,"MERCHANT"
"5343",2001,"MERCHANT"
"5344",2001,"MERCHANT"
"5345",2001,"MERCHANT"
"5346",2001,"Other"
"5347",2001,"Other"
"5348",2001,"MERCHANT"
"5349",2001,"MERCHANT"
"5350",2001,"MERCHANT"
"5351",2001,"Other"
"5352",2001,"MERCHANT"
"5353",2001,"MERCHANT"
"5354",2001,"MERCHANT"
"5355",2001,"MERCHANT"
"5356",2001,"MERCHANT"
"5357",2001,"MERCHANT"
"5358",2001,"MERCHANT"
"5359",2001,"MERCHANT"
"5360",2001,"MERCHANT"
"5361",2001,"MERCHANT"
"5362",2001,"MERCHANT"
"5363",2001,"MERCHANT"
"5364",2001,"MERCHANT"
"5365",2001,"MERCHANT"
"5366",2001,"MERCHANT"
"5367",2001,"MERCHANT"
"5368",2001,"MERCHANT"
"5369",2001,"MERCHANT"
"5370",2001,"Other"
"5371",2001,"MERCHANT"
"5372",2001,"Other"
"5373",2001,"MERCHANT"
"5374",2001,"MERCHANT"
"5375",2001,"MERCHANT"
"5376",2001,"MERCHANT"
"5377",2001,"MERCHANT"
"5378",2001,"MERCHANT"
"5379",2001,"Other"
"5380",2001,"Other"
"5381",2001,"MERCHANT"
"5382",2001,"MERCHANT"
"5383",2001,"MERCHANT"
"5384",2001,"MERCHANT"
"5385",2001,"MERCHANT"
"5386",2001,"MERCHANT"
"5387",2001,"Other"
"5388",2001,"MERCHANT"
"5389",2001,"MERCHANT"
"5390",2001,"MERCHANT"
"5391",2001,"MERCHANT"
"5392",2001,"MERCHANT"
"5393",2001,"MERCHANT"
"5394",2000,"Other"
"5395",2000,"MERCHANT"
"5396",2000,"MERCHANT"
"5397",2000,"MERCHANT"
"5398",2000,"MERCHANT"
"5399",2000,"MERCHANT"
"5400",2000,"MERCHANT"
"5401",2000,"MERCHANT"
"5402",2000,"MERCHANT"
"5403",2000,"MERCHANT"
"5404",2000,"MERCHANT"
"5405",2000,"MERCHANT"
"5406",2000,"MERCHANT"
"5407",2000,"MERCHANT"
"5408",2000,"Other"
"5409",2000,"MERCHANT"
"5410",2000,"MERCHANT"
"5411",2000,"MERCHANT"
"5412",2000,"MERCHANT"
"5413",2000,"MERCHANT"
"5414",2000,"MERCHANT"
"5415",2000,"MERCHANT"
"5416",2000,"MERCHANT"
"5417",2000,"MERCHANT"
"5418",2000,"MERCHANT"
"5419",2000,"MERCHANT"
"5420",2000,"Other"
"5421",2000,"MERCHANT"
"5422",2000,"MERCHANT"
"5423",2000,"MERCHANT"
"5424",2000,"MERCHANT"
"5425",2000,"MERCHANT"
"5426",2000,"MERCHANT"
"5427",2000,"MERCHANT"
"5428",2000,"MERCHANT"
"5429",2000,"MERCHANT"
"5430",2000,"MERCHANT"
"5431",2000,"FISHING"
"5432",2000,"MERCHANT"
"5433",2000,"MERCHANT"
"5434",2000,"MERCHANT"
"5435",2000,"MERCHANT"
"5436",2000,"MERCHANT"
"5437",2000,"MERCHANT"
"5438",2000,"Other"
"5439",2000,"MERCHANT"
"5440",2000,"MERCHANT"
"5441",2000,"MERCHANT"
"5442",2000,"MERCHANT"
"5443",2000,"MERCHANT"
"5444",2000,"MERCHANT"
"5445",2000,"Other"
"5446",2000,"MERCHANT"
"5447",2000,"MERCHANT"
"5448",2000,"MERCHANT"
"5449",2000,"MERCHANT"
"5450",2000,"MERCHANT"
"5451",2000,"MERCHANT"
"5452",2000,"MERCHANT"
"5453",2000,"MERCHANT"
"5454",2000,"MERCHANT"
"5455",2000,"MERCHANT"
"5456",2000,"MERCHANT"
"5457",2000,"MERCHANT"
"5458",2000,"Other"
"5459",2000,"MERCHANT"
"5460",2000,"MERCHANT"
"5461",2000,"MERCHANT"
"5462",2000,"MERCHANT"
"5463",2000,"MERCHANT"
"5464",2000,"Other"
"5465",2000,"MERCHANT"
"5466",2000,"MERCHANT"
"5467",2000,"MERCHANT"
"5468",2000,"MERCHANT"
"5469",2000,"Other"
"5470",2000,"Other"
"5471",2000,"MERCHANT"
"5472",2000,"MERCHANT"
"5473",2000,"MERCHANT"
"5474",2000,"MERCHANT"
"5475",2000,"MERCHANT"
"5476",2000,"MERCHANT"
"5477",2000,"MERCHANT"
"5478",2000,"MERCHANT"
"5479",2000,"MERCHANT"
"5480",2000,"MERCHANT"
"5481",2000,"Other"
"5482",2000,"MERCHANT"
"5483",2000,"MERCHANT"
"5484",2000,"MERCHANT"
"5485",2000,"MERCHANT"
"5486",2000,"MERCHANT"
"5487",2000,"MERCHANT"
"5488",2000,"Other"
"5489",2000,"MERCHANT"
"5490",2000,"MERCHANT"
"5491",2000,"Other"
"5492",2000,"MERCHANT"
"5493",2000,"MERCHANT"
"5494",2000,"MERCHANT"
"5495",2000,"MERCHANT"
"5496",2000,"MERCHANT"
"5497",2000,"MERCHANT"
"5498",2000,"MERCHANT"
"5499",2000,"MERCHANT"
"5500",2000,"MERCHANT"
"5501",2000,"MERCHANT"
"5502",2000,"MERCHANT"
"5503",2000,"MERCHANT"
"5504",2000,"MERCHANT"
"5505",2000,"MERCHANT"
"5506",2000,"MERCHANT"
"5507",2000,"MERCHANT"
"5508",2000,"MERCHANT"
"5509",2000,"MERCHANT"
"5510",2000,"MERCHANT"
"5511",2000,"MERCHANT"
"5512",2000,"MERCHANT"
"5513",2000,"MERCHANT"
"5514",2000,"MERCHANT"
"5515",2000,"Other"
"5516",2000,"MERCHANT"
"5517",2000,"MERCHANT"
"5518",2000,"MERCHANT"
"5519",2000,"MERCHANT"
"5520",2000,"MERCHANT"
"5521",2000,"MERCHANT"
"5522",2000,"MERCHANT"
"5523",2000,"MERCHANT"
"5524",2000,"MERCHANT"
"5525",2000,"Other"
"5526",2000,"MERCHANT"
"5527",2000,"MERCHANT"
"5528",2000,"MERCHANT"
"5529",1999,"MERCHANT"
"5530",1999,"MERCHANT"
"5531",1999,"MERCHANT"
"5532",1999,"MERCHANT"
"5533",1999,"MERCHANT"
"5534",1999,"MERCHANT"
"5535",1999,"MERCHANT"
"5536",1999,"Other"
"5537",1999,"Other"
"5538",1999,"Other"
"5539",1999,"Other"
"5540",1999,"Other"
"5541",1999,"MERCHANT"
"5542",1999,"MERCHANT"
"5543",1999,"MERCHANT"
"5544",1999,"Other"
"5545",1999,"Other"
"5546",1999,"MERCHANT"
"5547",1999,"MERCHANT"
"5548",1999,"MERCHANT"
